order_id,order_date,customer_id,product_id,quantity,unit_price,selling_centre_id,selling_centre_postal_code,customer_postal_code,selling_customer_care_id,total_price
ORD101051,2023-12-03,CUST8178,PROD298,21,647.21,CENTRE8,560030,110072,CARE104,13591.41
ORD101052,2025-01-20,CUST8412,PROD217,17,329.94,CENTRE18,560099,110045,CARE172,5608.98
ORD101053,2024-08-20,CUST6225,PROD285,34,64.98,CENTRE4,560094,110011,CARE169,2209.32
ORD101054,2025-03-12,CUST2100,PROD787,37,80.02,CENTRE10,560031,110027,CARE109,2960.74
ORD101055,2024-10-16,CUST5919,PROD918,40,952.38,CENTRE10,560014,110096,CARE102,38095.2
ORD101056,2023-09-02,CUST1732,PROD680,23,387.58,CENTRE16,560023,110068,CARE183,8914.34
ORD101057,2024-09-24,CUST2885,PROD972,9,404.87,CENTRE10,560094,110048,CARE160,3643.83
ORD101058,2024-05-22,CUST1370,PROD155,40,186.23,CENTRE9,560050,110039,CARE173,7449.2
ORD101059,2024-07-23,CUST6620,PROD971,37,965.4,CENTRE7,560097,110038,CARE182,35719.8
ORD101060,2024-05-07,CUST2791,PROD869,32,866.86,CENTRE1,560054,110097,CARE149,27739.52
ORD101061,2024-04-24,CUST3692,PROD662,34,98.3,CENTRE19,560009,110041,CARE136,3342.2
ORD101062,2025-04-17,CUST4996,PROD572,47,853.82,CENTRE13,560008,110058,CARE187,40129.54
ORD101063,2023-09-16,CUST9454,PROD760,41,171.31,CENTRE7,560079,110087,CARE178,7023.71
ORD101064,2023-11-12,CUST3858,PROD662,32,781.7,CENTRE10,560033,110060,CARE149,25014.4
ORD101065,2024-05-03,CUST3623,PROD174,32,292.09,CENTRE17,560015,110004,CARE157,9346.88
ORD101066,2024-07-26,CUST6422,PROD397,12,755.03,CENTRE2,560005,110020,CARE195,9060.36
ORD101067,2025-05-11,CUST7985,PROD787,40,657.52,CENTRE15,560096,110080,CARE130,26300.8
ORD101068,2024-10-20,CUST8570,PROD168,15,129.4,CENTRE20,560010,110075,CARE187,1941.0
ORD101069,2024-03-22,CUST4798,PROD356,46,495.94,CENTRE16,560057,110022,CARE162,22813.24
ORD101070,2025-04-09,CUST7636,PROD200,19,438.03,CENTRE2,560098,110080,CARE178,8322.57
ORD101071,2024-07-15,CUST4022,PROD302,13,808.29,CENTRE12,560048,110046,CARE132,10507.77
ORD101072,2024-12-15,CUST4053,PROD843,1,317.0,CENTRE1,560078,110073,CARE144,317.0
ORD101073,2023-07-08,CUST8080,PROD694,8,688.11,CENTRE20,560081,110056,CARE181,5504.88
ORD101074,2024-09-08,CUST7481,PROD598,2,139.97,CENTRE15,560004,110054,CARE158,279.94
ORD101075,2023-08-30,CUST1478,PROD438,30,668.87,CENTRE11,560023,110098,CARE161,20066.1
ORD101076,2024-04-18,CUST4232,PROD465,41,833.73,CENTRE10,560042,110003,CARE119,34182.93
ORD101077,2024-02-14,CUST8365,PROD231,8,517.53,CENTRE12,560014,110097,CARE158,4140.24
ORD101078,2024-04-27,CUST8037,PROD787,48,494.73,CENTRE4,560090,110037,CARE168,23747.04
ORD101079,2023-09-27,CUST7370,PROD771,14,886.56,CENTRE1,560058,110072,CARE146,12411.84
ORD101080,2024-07-18,CUST1072,PROD340,40,481.68,CENTRE12,560049,110096,CARE128,19267.2
ORD101081,2024-11-08,CUST4519,PROD202,27,567.43,CENTRE6,560018,110063,CARE118,15320.61
ORD101082,2023-06-02,CUST4371,PROD391,27,428.84,CENTRE13,560082,110031,CARE136,11578.68
ORD101083,2025-04-04,CUST5560,PROD734,3,758.93,CENTRE12,560074,110049,CARE181,2276.79
ORD101084,2024-12-07,CUST2025,PROD171,22,812.88,CENTRE1,560072,110069,CARE193,17883.36
ORD101085,2024-09-16,CUST2667,PROD298,23,617.73,CENTRE4,560026,110017,CARE122,14207.79
ORD101086,2024-07-28,CUST9796,PROD425,36,439.76,CENTRE14,560026,110049,CARE149,15831.36
ORD101087,2023-07-26,CUST4063,PROD597,41,431.76,CENTRE16,560033,110078,CARE132,17702.16
ORD101088,2023-12-10,CUST6993,PROD561,14,50.03,CENTRE7,560063,110016,CARE120,700.42
ORD101089,2024-11-12,CUST6340,PROD436,1,348.33,CENTRE3,560057,110013,CARE147,348.33
ORD101090,2024-06-05,CUST4228,PROD731,41,468.89,CENTRE17,560087,110051,CARE194,19224.49
ORD101091,2025-02-27,CUST8496,PROD775,13,231.99,CENTRE17,560037,110028,CARE102,3015.87
ORD101092,2024-10-23,CUST2867,PROD413,45,689.37,CENTRE5,560029,110028,CARE155,31021.65
ORD101093,2025-03-02,CUST5298,PROD810,19,163.52,CENTRE14,560026,110015,CARE138,3106.88
ORD101094,2024-08-26,CUST9019,PROD698,17,500.37,CENTRE4,560095,110074,CARE118,8506.29
ORD101095,2023-07-23,CUST9646,PROD256,5,633.26,CENTRE16,560021,110038,CARE105,3166.3
ORD101096,2023-12-26,CUST6134,PROD679,20,529.43,CENTRE1,560056,110023,CARE158,10588.6
ORD101097,2024-02-29,CUST7367,PROD680,20,297.8,CENTRE5,560068,110021,CARE152,5956.0
ORD101098,2024-12-14,CUST7431,PROD473,33,442.98,CENTRE9,560025,110099,CARE190,14618.34
ORD101099,2023-10-13,CUST2871,PROD927,36,908.14,CENTRE8,560012,110095,CARE169,32693.04
ORD101100,2024-03-21,CUST6700,PROD423,21,482.84,CENTRE16,560075,110052,CARE129,10139.64
ORD101101,2024-08-22,CUST6766,PROD538,50,157.12,CENTRE13,560004,110071,CARE151,7856.0
ORD101102,2025-05-16,CUST8501,PROD272,1,136.51,CENTRE12,560081,110053,CARE116,136.51
ORD101103,2024-10-09,CUST3826,PROD104,8,903.87,CENTRE10,560086,110046,CARE180,7230.96
ORD101104,2023-10-03,CUST5873,PROD420,44,843.12,CENTRE12,560013,110097,CARE145,37097.28
ORD101105,2023-06-30,CUST2388,PROD352,22,527.86,CENTRE14,560027,110028,CARE126,11612.92
ORD101106,2025-03-07,CUST3194,PROD904,22,302.53,CENTRE6,560005,110054,CARE151,6655.66
ORD101107,2025-02-13,CUST6131,PROD326,26,57.25,CENTRE18,560018,110077,CARE153,1488.5
ORD101108,2024-02-01,CUST2931,PROD829,47,85.77,CENTRE9,560001,110036,CARE153,4031.19
ORD101109,2025-05-27,CUST4908,PROD857,37,54.64,CENTRE4,560047,110041,CARE158,2021.68
ORD101110,2023-11-10,CUST6003,PROD756,40,116.56,CENTRE15,560053,110099,CARE193,4662.4
ORD101111,2024-04-14,CUST2916,PROD546,2,430.66,CENTRE15,560073,110047,CARE157,861.32
ORD101112,2024-12-16,CUST3999,PROD383,12,103.54,CENTRE6,560070,110081,CARE156,1242.48
ORD101113,2023-06-15,CUST7116,PROD960,13,664.25,CENTRE5,560010,110014,CARE149,8635.25
ORD101114,2024-12-17,CUST3316,PROD468,22,572.79,CENTRE12,560044,110086,CARE159,12601.38
ORD101115,2024-07-22,CUST9369,PROD237,22,260.85,CENTRE14,560024,110088,CARE146,5738.7
ORD101116,2023-09-04,CUST7364,PROD795,44,262.31,CENTRE1,560088,110082,CARE143,11541.64
ORD101117,2024-01-17,CUST7852,PROD850,31,90.95,CENTRE12,560094,110098,CARE141,2819.45
ORD101118,2023-09-25,CUST3258,PROD439,31,508.41,CENTRE7,560094,110082,CARE185,15760.71
ORD101119,2024-09-15,CUST7286,PROD998,3,122.8,CENTRE4,560083,110041,CARE151,368.4
ORD101120,2023-09-29,CUST7931,PROD591,42,664.96,CENTRE7,560068,110065,CARE117,27928.32
ORD101121,2025-03-25,CUST4043,PROD573,9,187.76,CENTRE10,560064,110069,CARE192,1689.84
ORD101122,2023-11-05,CUST8973,PROD556,31,190.39,CENTRE2,560025,110069,CARE167,5902.09
ORD101123,2024-10-23,CUST9804,PROD467,10,399.03,CENTRE5,560027,110051,CARE126,3990.3
ORD101124,2024-03-25,CUST3838,PROD893,41,92.46,CENTRE13,560074,110029,CARE131,3790.86
ORD101125,2024-11-03,CUST3733,PROD412,30,877.99,CENTRE14,560061,110052,CARE127,26339.7
ORD101126,2025-05-23,CUST9022,PROD598,35,304.67,CENTRE11,560065,110064,CARE191,10663.45
ORD101127,2024-03-06,CUST5732,PROD664,22,591.34,CENTRE2,560046,110097,CARE124,13009.48
ORD101128,2024-07-30,CUST3298,PROD211,30,460.45,CENTRE6,560046,110060,CARE172,13813.5
ORD101129,2024-10-07,CUST4065,PROD279,27,673.56,CENTRE7,560080,110037,CARE124,18186.12
ORD101130,2024-09-26,CUST6154,PROD761,48,627.57,CENTRE16,560072,110058,CARE193,30123.36
ORD101131,2024-02-05,CUST8389,PROD721,4,272.42,CENTRE9,560018,110021,CARE184,1089.68
ORD101132,2024-09-10,CUST1878,PROD183,34,967.05,CENTRE4,560009,110023,CARE179,32879.7
ORD101133,2024-12-16,CUST6882,PROD961,20,872.63,CENTRE14,560057,110052,CARE146,17452.6
ORD101134,2023-10-27,CUST1157,PROD387,37,195.32,CENTRE16,560055,110037,CARE159,7226.84
ORD101135,2024-06-27,CUST8939,PROD979,47,193.24,CENTRE18,560081,110001,CARE170,9082.28
ORD101136,2023-12-13,CUST3236,PROD946,44,749.56,CENTRE16,560049,110069,CARE197,32980.64
ORD101137,2025-02-03,CUST4196,PROD243,21,608.01,CENTRE5,560010,110043,CARE152,12768.21
ORD101138,2024-11-02,CUST7290,PROD651,36,872.9,CENTRE11,560073,110098,CARE147,31424.4
ORD101139,2023-10-18,CUST9281,PROD301,35,115.27,CENTRE13,560011,110060,CARE182,4034.45
ORD101140,2023-08-11,CUST9109,PROD369,2,539.03,CENTRE17,560017,110084,CARE139,1078.06
ORD101141,2024-03-09,CUST7703,PROD851,14,15.79,CENTRE13,560067,110023,CARE127,221.06
ORD101142,2024-07-29,CUST9056,PROD741,37,125.51,CENTRE5,560039,110088,CARE150,4643.87
ORD101143,2024-05-14,CUST7809,PROD178,44,180.02,CENTRE4,560013,110013,CARE118,7920.88
ORD101144,2024-11-01,CUST8272,PROD844,22,482.35,CENTRE4,560016,110050,CARE160,10611.7
ORD101145,2024-02-29,CUST9006,PROD177,23,694.89,CENTRE1,560064,110075,CARE113,15982.47
ORD101146,2023-06-03,CUST3740,PROD119,5,870.09,CENTRE5,560030,110084,CARE169,4350.45
ORD101147,2024-03-16,CUST2354,PROD969,10,966.15,CENTRE5,560007,110054,CARE183,9661.5
ORD101148,2024-04-01,CUST1505,PROD619,18,605.87,CENTRE12,560077,110054,CARE157,10905.66
ORD101149,2025-01-22,CUST4613,PROD746,2,491.86,CENTRE17,560070,110053,CARE138,983.72
ORD101150,2025-01-14,CUST5785,PROD131,22,622.31,CENTRE1,560043,110025,CARE199,13690.82
ORD101151,2025-04-06,CUST1535,PROD932,25,974.18,CENTRE8,560003,110082,CARE179,24354.5
ORD101152,2024-10-14,CUST5503,PROD695,41,367.12,CENTRE2,560029,110004,CARE152,15051.92
ORD101153,2023-10-31,CUST4683,PROD692,35,677.07,CENTRE11,560038,110080,CARE106,23697.45
ORD101154,2024-08-31,CUST9808,PROD514,11,693.39,CENTRE14,560033,110029,CARE125,7627.29
ORD101155,2024-12-03,CUST5729,PROD887,37,401.05,CENTRE20,560050,110018,CARE127,14838.85
ORD101156,2024-10-08,CUST3755,PROD704,39,309.63,CENTRE1,560091,110079,CARE143,12075.57
ORD101157,2024-05-19,CUST8492,PROD317,25,133.84,CENTRE14,560046,110080,CARE170,3346.0
ORD101158,2024-05-06,CUST9115,PROD137,12,23.74,CENTRE16,560009,110065,CARE120,284.88
ORD101159,2024-12-17,CUST9369,PROD664,39,120.79,CENTRE10,560021,110011,CARE184,4710.81
ORD101160,2024-12-08,CUST2854,PROD366,8,25.73,CENTRE10,560037,110077,CARE149,205.84
ORD101161,2024-06-21,CUST2871,PROD656,49,970.82,CENTRE16,560010,110074,CARE166,47570.18
ORD101162,2024-09-09,CUST5389,PROD652,20,860.42,CENTRE3,560069,110094,CARE155,17208.4
ORD101163,2024-04-25,CUST9898,PROD583,46,217.14,CENTRE14,560074,110053,CARE123,9988.44
ORD101164,2023-12-11,CUST7010,PROD769,21,652.14,CENTRE8,560031,110003,CARE156,13694.94
ORD101165,2025-05-15,CUST9880,PROD893,46,653.24,CENTRE20,560067,110042,CARE103,30049.04
ORD101166,2024-01-31,CUST1681,PROD252,3,441.43,CENTRE5,560079,110079,CARE188,1324.29
ORD101167,2025-01-06,CUST8231,PROD474,18,629.8,CENTRE17,560065,110032,CARE126,11336.4
ORD101168,2024-06-27,CUST9951,PROD501,27,792.11,CENTRE6,560040,110022,CARE149,21386.97
ORD101169,2024-01-26,CUST4580,PROD328,6,199.01,CENTRE8,560052,110073,CARE172,1194.06
ORD101170,2024-07-25,CUST7965,PROD890,32,307.91,CENTRE9,560080,110081,CARE185,9853.12
ORD101171,2023-07-15,CUST2677,PROD703,16,468.79,CENTRE4,560008,110061,CARE122,7500.64
ORD101172,2024-04-21,CUST5055,PROD850,24,479.25,CENTRE9,560070,110088,CARE134,11502.0
ORD101173,2024-09-27,CUST5877,PROD977,29,31.6,CENTRE8,560090,110012,CARE195,916.4
ORD101174,2025-05-23,CUST1528,PROD397,20,174.44,CENTRE14,560015,110048,CARE187,3488.8
ORD101175,2024-06-25,CUST8368,PROD237,14,160.9,CENTRE7,560075,110003,CARE172,2252.6
ORD101176,2024-06-30,CUST5305,PROD575,34,705.57,CENTRE16,560061,110096,CARE198,23989.38
ORD101177,2025-04-10,CUST6711,PROD613,20,964.23,CENTRE4,560034,110077,CARE119,19284.6
ORD101178,2025-03-29,CUST2425,PROD622,12,476.77,CENTRE17,560084,110084,CARE182,5721.24
ORD101179,2023-11-03,CUST8193,PROD192,8,861.2,CENTRE20,560004,110050,CARE151,6889.6
ORD101180,2024-10-20,CUST2923,PROD506,24,589.37,CENTRE6,560005,110071,CARE173,14144.88
ORD101181,2023-07-08,CUST4882,PROD472,3,209.33,CENTRE7,560044,110066,CARE125,627.99
ORD101182,2023-10-08,CUST4438,PROD614,50,573.74,CENTRE19,560054,110025,CARE119,28687.0
ORD101183,2024-10-27,CUST6744,PROD110,13,835.5,CENTRE5,560034,110021,CARE152,10861.5
ORD101184,2025-01-25,CUST8015,PROD778,6,60.41,CENTRE8,560026,110059,CARE140,362.46
ORD101185,2024-05-05,CUST3719,PROD344,29,17.8,CENTRE4,560043,110048,CARE159,516.2
ORD101186,2023-09-11,CUST3281,PROD968,33,634.11,CENTRE5,560098,110093,CARE131,20925.63
ORD101187,2024-08-24,CUST4385,PROD925,2,715.96,CENTRE13,560008,110031,CARE194,1431.92
ORD101188,2023-09-11,CUST4390,PROD728,31,979.69,CENTRE2,560018,110023,CARE116,30370.39
ORD101189,2024-11-20,CUST1972,PROD800,33,850.13,CENTRE9,560027,110061,CARE197,28054.29
ORD101190,2024-09-10,CUST6747,PROD269,10,739.71,CENTRE7,560071,110092,CARE162,7397.1
ORD101191,2023-06-16,CUST9720,PROD875,13,599.88,CENTRE5,560094,110026,CARE140,7798.44
ORD101192,2023-10-26,CUST5605,PROD626,22,558.76,CENTRE14,560043,110042,CARE178,12292.72
ORD101193,2024-07-24,CUST9827,PROD243,31,297.87,CENTRE1,560097,110017,CARE197,9233.97
ORD101194,2025-04-01,CUST3758,PROD556,47,492.62,CENTRE20,560085,110038,CARE178,23153.14
ORD101195,2023-11-06,CUST6302,PROD263,34,491.24,CENTRE7,560008,110009,CARE167,16702.16
ORD101196,2023-08-16,CUST5794,PROD283,20,595.13,CENTRE3,560031,110004,CARE194,11902.6
ORD101197,2024-09-23,CUST5740,PROD679,50,615.38,CENTRE2,560064,110027,CARE180,30769.0
ORD101198,2024-02-27,CUST5380,PROD679,21,681.88,CENTRE13,560010,110074,CARE104,14319.48
ORD101199,2024-05-12,CUST9428,PROD775,10,818.52,CENTRE14,560073,110060,CARE186,8185.2
ORD101200,2025-02-28,CUST2560,PROD993,50,493.02,CENTRE17,560079,110059,CARE112,24651.0
ORD101201,2025-05-10,CUST3221,PROD249,7,717.15,CENTRE10,560090,110032,CARE108,5020.05
ORD101202,2024-07-12,CUST7743,PROD853,34,533.03,CENTRE8,560098,110088,CARE110,18123.02
ORD101203,2025-03-27,CUST1971,PROD849,44,427.78,CENTRE8,560005,110078,CARE102,18822.32
ORD101204,2023-08-22,CUST5543,PROD595,9,322.69,CENTRE11,560045,110057,CARE101,2904.21
ORD101205,2024-05-02,CUST3078,PROD467,14,72.88,CENTRE14,560010,110031,CARE106,1020.32
ORD101206,2025-04-21,CUST3174,PROD141,47,893.95,CENTRE16,560054,110023,CARE142,42015.65
ORD101207,2024-11-28,CUST5090,PROD324,3,422.97,CENTRE2,560077,110060,CARE111,1268.91
ORD101208,2024-06-24,CUST3396,PROD879,30,478.6,CENTRE17,560095,110065,CARE140,14358.0
ORD101209,2024-04-20,CUST6277,PROD599,25,499.84,CENTRE14,560079,110083,CARE145,12496.0
ORD101210,2025-03-03,CUST5055,PROD337,46,939.57,CENTRE2,560011,110015,CARE125,43220.22
ORD101211,2024-10-12,CUST7434,PROD164,34,353.3,CENTRE10,560071,110078,CARE195,12012.2
ORD101212,2024-12-06,CUST9019,PROD370,8,700.54,CENTRE4,560062,110043,CARE119,5604.32
ORD101213,2023-07-07,CUST3329,PROD478,1,30.6,CENTRE9,560017,110021,CARE127,30.6
ORD101214,2025-02-22,CUST5402,PROD339,20,295.13,CENTRE12,560035,110032,CARE139,5902.6
ORD101215,2023-08-10,CUST7786,PROD143,3,200.28,CENTRE9,560093,110060,CARE108,600.84
ORD101216,2024-01-27,CUST7146,PROD784,44,350.41,CENTRE12,560006,110093,CARE146,15418.04
ORD101217,2025-03-08,CUST8405,PROD311,39,239.78,CENTRE14,560014,110009,CARE179,9351.42
ORD101218,2025-05-01,CUST2237,PROD630,6,227.51,CENTRE8,560005,110001,CARE140,1365.06
ORD101219,2024-03-21,CUST2525,PROD910,22,909.98,CENTRE11,560064,110096,CARE174,20019.56
ORD101220,2024-01-19,CUST7600,PROD469,30,345.76,CENTRE2,560065,110005,CARE157,10372.8
ORD101221,2023-09-01,CUST9447,PROD497,3,606.08,CENTRE6,560029,110088,CARE160,1818.24
ORD101222,2024-08-18,CUST5558,PROD580,7,844.04,CENTRE2,560084,110087,CARE143,5908.28
ORD101223,2023-09-09,CUST7046,PROD565,34,660.39,CENTRE1,560045,110053,CARE190,22453.26
ORD101224,2025-03-10,CUST8449,PROD147,50,139.85,CENTRE2,560056,110067,CARE122,6992.5
ORD101225,2025-05-21,CUST8996,PROD140,43,300.46,CENTRE11,560062,110061,CARE137,12919.78
ORD101226,2023-09-11,CUST6362,PROD764,48,714.27,CENTRE7,560039,110050,CARE138,34284.96
ORD101227,2024-08-28,CUST1040,PROD431,20,960.21,CENTRE10,560030,110010,CARE112,19204.2
ORD101228,2023-11-18,CUST2526,PROD205,2,834.75,CENTRE16,560003,110054,CARE171,1669.5
ORD101229,2025-05-11,CUST8511,PROD820,37,676.38,CENTRE9,560008,110034,CARE120,25026.06
ORD101230,2024-04-02,CUST6869,PROD633,49,737.24,CENTRE20,560004,110092,CARE119,36124.76
ORD101231,2023-06-30,CUST2037,PROD748,20,798.01,CENTRE4,560026,110069,CARE120,15960.2
ORD101232,2023-07-18,CUST9756,PROD949,41,801.76,CENTRE14,560069,110016,CARE153,32872.16
ORD101233,2024-04-28,CUST7516,PROD380,14,846.09,CENTRE6,560078,110092,CARE115,11845.26
ORD101234,2023-07-28,CUST4568,PROD954,21,625.62,CENTRE9,560049,110078,CARE168,13138.02
ORD101235,2024-03-27,CUST8039,PROD859,13,289.63,CENTRE16,560088,110083,CARE179,3765.19
ORD101236,2024-06-02,CUST4470,PROD369,13,751.76,CENTRE12,560088,110069,CARE152,9772.88
ORD101237,2024-06-18,CUST9105,PROD692,19,670.39,CENTRE11,560095,110092,CARE120,12737.41
ORD101238,2024-08-15,CUST5399,PROD657,18,137.81,CENTRE10,560003,110004,CARE171,2480.58
ORD101239,2023-10-28,CUST6289,PROD683,35,207.49,CENTRE4,560071,110057,CARE170,7262.15
ORD101240,2024-02-06,CUST5646,PROD278,21,609.69,CENTRE4,560062,110062,CARE180,12803.49
ORD101241,2024-11-25,CUST6533,PROD485,50,109.89,CENTRE1,560007,110093,CARE160,5494.5
ORD101242,2024-07-26,CUST9967,PROD769,29,421.82,CENTRE18,560050,110008,CARE189,12232.78
ORD101243,2024-12-31,CUST3139,PROD487,43,993.83,CENTRE5,560099,110038,CARE135,42734.69
ORD101244,2025-04-29,CUST8951,PROD474,8,310.62,CENTRE11,560049,110051,CARE188,2484.96
ORD101245,2023-12-02,CUST6631,PROD701,18,217.34,CENTRE12,560090,110093,CARE131,3912.12
ORD101246,2023-11-22,CUST1793,PROD769,10,56.58,CENTRE12,560017,110099,CARE114,565.8
ORD101247,2023-11-27,CUST1752,PROD955,11,27.95,CENTRE19,560056,110006,CARE184,307.45
ORD101248,2023-08-20,CUST2631,PROD179,18,882.1,CENTRE17,560090,110047,CARE118,15877.8
ORD101249,2025-02-14,CUST8529,PROD629,8,363.47,CENTRE20,560055,110052,CARE156,2907.76
ORD101250,2024-06-26,CUST1266,PROD357,1,167.02,CENTRE12,560071,110092,CARE112,167.02
ORD101251,2025-02-24,CUST3035,PROD485,40,829.67,CENTRE8,560018,110066,CARE196,33186.8
ORD101252,2025-04-30,CUST3588,PROD328,36,895.51,CENTRE9,560015,110081,CARE105,32238.36
ORD101253,2024-02-02,CUST8230,PROD628,33,41.65,CENTRE7,560057,110084,CARE117,1374.45
ORD101254,2024-10-22,CUST8479,PROD515,7,73.03,CENTRE19,560016,110057,CARE148,511.21
ORD101255,2025-01-18,CUST1011,PROD461,14,436.31,CENTRE13,560079,110055,CARE160,6108.34
ORD101256,2023-10-25,CUST8009,PROD936,35,621.39,CENTRE3,560048,110016,CARE148,21748.65
ORD101257,2024-01-24,CUST4314,PROD988,23,129.48,CENTRE4,560046,110014,CARE161,2978.04
ORD101258,2024-09-15,CUST3161,PROD453,36,231.85,CENTRE5,560025,110019,CARE121,8346.6
ORD101259,2025-03-15,CUST5945,PROD598,21,265.24,CENTRE20,560044,110034,CARE198,5570.04
ORD101260,2024-02-16,CUST3604,PROD911,18,346.92,CENTRE4,560056,110098,CARE102,6244.56
ORD101261,2024-09-13,CUST5489,PROD593,10,361.69,CENTRE2,560008,110075,CARE175,3616.9
ORD101262,2024-02-17,CUST2529,PROD718,46,56.21,CENTRE19,560031,110097,CARE188,2585.66
ORD101263,2025-04-13,CUST6905,PROD106,19,878.94,CENTRE7,560030,110015,CARE146,16699.86
ORD101264,2023-06-10,CUST5102,PROD613,37,274.82,CENTRE7,560012,110093,CARE156,10168.34
ORD101265,2024-09-19,CUST2350,PROD242,16,159.67,CENTRE15,560076,110022,CARE174,2554.72
ORD101266,2024-03-21,CUST7092,PROD550,11,693.23,CENTRE4,560002,110047,CARE173,7625.53
ORD101267,2025-04-24,CUST3711,PROD269,5,520.23,CENTRE3,560030,110053,CARE123,2601.15
ORD101268,2024-12-11,CUST1848,PROD335,20,672.79,CENTRE18,560053,110085,CARE157,13455.8
ORD101269,2023-11-09,CUST7493,PROD178,40,709.34,CENTRE20,560096,110044,CARE102,28373.6
ORD101270,2023-08-15,CUST6005,PROD626,22,927.37,CENTRE11,560097,110019,CARE162,20402.14
ORD101271,2024-08-26,CUST4836,PROD758,35,443.45,CENTRE10,560069,110032,CARE185,15520.75
ORD101272,2024-05-19,CUST8032,PROD387,29,462.56,CENTRE16,560073,110062,CARE172,13414.24
ORD101273,2025-01-22,CUST2494,PROD316,4,843.18,CENTRE7,560006,110027,CARE144,3372.72
ORD101274,2024-04-02,CUST2559,PROD253,9,119.82,CENTRE18,560002,110034,CARE143,1078.38
ORD101275,2025-03-16,CUST1017,PROD291,2,114.83,CENTRE5,560093,110013,CARE110,229.66
ORD101276,2024-08-08,CUST4496,PROD261,31,614.47,CENTRE2,560032,110043,CARE147,19048.57
ORD101277,2025-05-07,CUST8812,PROD470,44,784.33,CENTRE5,560008,110083,CARE108,34510.52
ORD101278,2024-02-12,CUST2276,PROD716,4,947.91,CENTRE7,560010,110089,CARE122,3791.64
ORD101279,2024-09-10,CUST3174,PROD834,7,825.37,CENTRE14,560008,110010,CARE117,5777.59
ORD101280,2024-04-05,CUST4705,PROD936,25,51.55,CENTRE18,560017,110059,CARE179,1288.75
ORD101281,2023-12-21,CUST9510,PROD221,4,114.36,CENTRE9,560057,110091,CARE138,457.44
ORD101282,2024-06-28,CUST8291,PROD776,6,633.63,CENTRE18,560024,110063,CARE186,3801.78
ORD101283,2024-10-07,CUST1152,PROD335,28,872.16,CENTRE12,560037,110097,CARE150,24420.48
ORD101284,2023-09-18,CUST1132,PROD524,26,911.88,CENTRE12,560006,110032,CARE119,23708.88
ORD101285,2024-01-29,CUST6629,PROD930,12,165.46,CENTRE15,560041,110097,CARE114,1985.52
ORD101286,2024-06-25,CUST2975,PROD438,46,299.2,CENTRE4,560045,110034,CARE185,13763.2
ORD101287,2025-01-06,CUST7919,PROD837,39,447.1,CENTRE14,560078,110044,CARE125,17436.9
ORD101288,2024-06-02,CUST3165,PROD216,38,510.84,CENTRE3,560084,110038,CARE181,19411.92
ORD101289,2025-01-09,CUST8826,PROD593,41,735.23,CENTRE16,560032,110089,CARE141,30144.43
ORD101290,2024-03-29,CUST2160,PROD791,45,108.3,CENTRE14,560038,110057,CARE137,4873.5
ORD101291,2025-05-17,CUST4751,PROD590,45,650.62,CENTRE17,560017,110043,CARE191,29277.9
ORD101292,2024-03-29,CUST7276,PROD590,29,341.26,CENTRE17,560078,110058,CARE110,9896.54
ORD101293,2023-06-23,CUST2463,PROD315,40,146.39,CENTRE1,560051,110090,CARE145,5855.6
ORD101294,2025-04-05,CUST2678,PROD704,23,850.11,CENTRE6,560062,110034,CARE177,19552.53
ORD101295,2024-07-10,CUST2690,PROD265,20,444.72,CENTRE20,560085,110073,CARE163,8894.4
ORD101296,2024-03-08,CUST6133,PROD762,22,421.59,CENTRE9,560016,110036,CARE102,9274.98
ORD101297,2023-06-09,CUST7022,PROD953,13,771.34,CENTRE5,560085,110077,CARE179,10027.42
ORD101298,2024-12-31,CUST5902,PROD520,46,252.86,CENTRE10,560010,110005,CARE175,11631.56
ORD101299,2025-05-03,CUST3246,PROD122,49,811.05,CENTRE2,560010,110098,CARE153,39741.45
ORD101300,2023-07-21,CUST7270,PROD349,43,347.91,CENTRE19,560033,110018,CARE121,14960.13
ORD101301,2025-02-10,CUST3181,PROD144,35,509.97,CENTRE2,560070,110019,CARE146,17848.95
ORD101302,2024-10-21,CUST3340,PROD230,6,94.38,CENTRE7,560027,110067,CARE132,566.28
ORD101303,2024-03-20,CUST2120,PROD687,49,378.71,CENTRE13,560064,110037,CARE124,18556.79
ORD101304,2024-01-22,CUST9691,PROD706,49,757.3,CENTRE16,560091,110004,CARE165,37107.7
ORD101305,2025-02-11,CUST1138,PROD264,30,367.04,CENTRE18,560095,110029,CARE135,11011.2
ORD101306,2024-05-26,CUST3688,PROD237,37,668.35,CENTRE17,560046,110048,CARE166,24728.95
ORD101307,2024-01-11,CUST8210,PROD744,9,160.1,CENTRE3,560029,110073,CARE103,1440.9
ORD101308,2025-03-13,CUST6753,PROD624,6,755.97,CENTRE6,560057,110047,CARE162,4535.82
ORD101309,2023-12-12,CUST4490,PROD140,45,427.5,CENTRE15,560092,110092,CARE140,19237.5
ORD101310,2025-02-25,CUST3480,PROD686,30,235.9,CENTRE17,560039,110038,CARE121,7077.0
ORD101311,2024-02-12,CUST7745,PROD250,7,803.75,CENTRE13,560047,110040,CARE106,5626.25
ORD101312,2025-04-25,CUST8248,PROD157,30,419.28,CENTRE18,560071,110092,CARE183,12578.4
ORD101313,2025-04-06,CUST4559,PROD270,20,415.22,CENTRE13,560038,110021,CARE130,8304.4
